Datetime_Cleaned,Solar_Wind_Speed_kms,Proton_Density_cm3,Kp_Index,Water_Height_Meters,Earthquake_Magnitude,Seismic_Depth_km,Starlink_Satellites_Destroyed,Radar_Signal_Loss_dB,GPS_Position_Error_Meters,Scaled_Solar_Speed,Scaled_Radar_Loss
1998-01-17 11:00:00,346.3,10.0,4,-0.2,0.0,0.0,0,11.0,4.59,0.12521708926710667,0.21406727828746178
1998-01-17 12:00:00,350.2,3.0,1,-0.22,0.0,0.0,0,1.45,1.8,0.13199027440083363,0.019367991845056064
1998-01-17 13:00:00,369.3,0.8,0,-0.05,0.0,0.0,0,0.54,1.84,0.1651615144147274,0.0008154943934760456
1998-01-17 14:00:00,341.0,2.4,1,0.48,0.0,0.0,0,1.42,1.78,0.11601250434178537,0.018756371049949032
1998-01-17 15:00:00,356.6,3.1,1,1.06,0.0,0.0,0,1.46,1.81,0.14310524487669338,0.019571865443425075
1998-01-17 16:00:00,362.4,2.0,1,1.48,0.0,0.0,0,1.4,1.82,0.15317818687044113,0.018348623853211007
1998-01-17 17:00:00,335.1,2.5,1,2.01,0.0,0.0,0,1.43,1.77,0.10576589093435228,0.018960244648318043
1998-01-17 18:00:00,330.3,4.0,2,2.14,0.0,0.0,0,2.3,1.76,0.0974296630774575,0.03669724770642201
1998-01-17 19:00:00,335.7,3.3,1,1.9,0.0,0.0,0,1.47,1.77,0.10680791941646406,0.01977573904179409
1998-01-17 20:00:00,398.7,5.0,2,1.54,0.0,0.0,0,2.35,1.9,0.21622091003820773,0.03771661569826708
1998-01-17 21:00:00,328.1,2.2,1,0.92,0.0,0.0,0,1.41,1.76,0.09360889197638075,0.01855249745158002
1998-01-17 22:00:00,348.9,1.6,0,0.35,0.0,0.0,0,0.58,1.8,0.1297325460229246,0.0016309887869520889
1998-01-17 23:00:00,319.8,0.6,0,-0.12,0.0,0.0,0,0.53,1.74,0.07919416464050022,0.0006116207951070343
1998-01-18 00:00:00,365.6,4.1,2,-0.24,0.0,0.0,0,2.31,1.83,0.15873567210837103,0.036901121304791035
1998-01-18 01:00:00,381.8,3.0,1,-0.2,0.0,0.0,0,1.45,1.86,0.1868704411253908,0.019367991845056064
1998-01-18 02:00:00,399.7,5.5,2,0.23,0.0,0.0,0,2.38,1.9,0.21795762417506082,0.03832823649337411
1998-01-18 03:00:00,322.6,2.4,1,0.83,0.0,0.0,0,1.42,1.75,0.08405696422368884,0.018756371049949032
1998-01-18 04:00:00,339.6,5.1,2,1.37,0.0,0.0,0,2.35,1.78,0.1135811045501911,0.03771661569826708
1998-01-18 05:00:00,376.1,2.3,1,1.82,0.0,0.0,0,1.42,1.85,0.17697117054532832,0.018756371049949032
1998-01-18 06:00:00,385.1,2.8,1,2.11,0.0,0.0,0,1.44,1.87,0.19260159777700597,0.019164118246687054
1998-01-18 07:00:00,370.7,4.2,2,2.05,0.0,0.0,0,2.31,1.84,0.16759291420632166,0.036901121304791035
1998-01-18 08:00:00,380.5,6.5,3,1.78,0.0,0.0,0,3.23,1.86,0.1846127127474818,0.05565749235474007
1998-01-18 09:00:00,338.8,1.0,0,1.1,0.0,0.0,0,0.55,1.78,0.11219173324070862,0.001019367991845057
1998-01-18 10:00:00,415.0,4.8,2,0.54,0.0,0.0,0,2.34,1.93,0.24452935046891286,0.037512742099898064
1998-01-18 11:00:00,328.2,1.6,0,-0.04,0.0,0.0,0,0.58,1.76,0.093782563390066,0.0016309887869520889
1998-01-18 12:00:00,349.5,1.2,0,-0.26,0.0,0.0,0,0.56,1.8,0.1307745745050365,0.0012232415902140685
1998-01-18 13:00:00,344.6,9.1,4,-0.34,0.0,0.0,0,10.96,4.59,0.12226467523445647,0.21325178389398575
1998-01-18 14:00:00,379.3,1.9,0,0.05,0.0,0.0,0,0.59,1.86,0.18252865578325814,0.0018348623853211004
1998-01-18 15:00:00,366.8,1.1,0,0.48,0.0,0.0,0,0.56,1.83,0.1608197290725947,0.0012232415902140685
1998-01-18 16:00:00,348.1,7.0,3,1.08,0.0,0.0,0,3.25,1.8,0.12834317471344223,0.05606523955147809
1998-01-18 17:00:00,361.2,3.2,1,1.6,0.0,0.0,0,1.46,1.82,0.15109412990621746,0.019571865443425075
1998-01-18 18:00:00,354.3,3.1,1,1.98,0.0,0.0,0,1.46,1.81,0.13911080236193127,0.019571865443425075
1998-01-18 19:00:00,344.1,3.3,1,2.03,0.0,0.0,0,1.47,1.79,0.12139631816602994,0.01977573904179409
1998-01-18 20:00:00,361.3,4.2,2,1.86,0.0,0.0,0,2.31,1.82,0.1512678013199028,0.036901121304791035
1998-01-18 21:00:00,369.1,6.9,3,1.35,0.0,0.0,0,3.25,1.84,0.16481417158735678,0.05606523955147809
1998-01-18 22:00:00,376.0,1.0,0,0.72,0.0,0.0,0,0.55,1.85,0.17679749913164297,0.001019367991845057
1998-01-18 23:00:00,369.5,6.8,3,0.13,0.0,0.0,0,3.24,1.84,0.165508857242098,0.05586136595310908
1998-01-19 00:00:00,345.9,3.3,1,-0.21,0.0,0.0,0,1.47,1.79,0.1245224036123654,0.01977573904179409
1998-01-19 01:00:00,350.6,5.4,2,-0.32,0.0,0.0,0,2.37,1.8,0.13268496005557492,0.0381243628950051
1998-01-19 02:00:00,343.3,1.5,0,-0.25,0.0,0.0,0,0.57,1.79,0.12000694685654746,0.0014271151885830776
1998-01-19 03:00:00,338.4,2.3,1,0.25,0.0,0.0,0,1.42,1.78,0.11149704758596733,0.018756371049949032
1998-01-19 04:00:00,327.3,2.0,1,0.8,0.0,0.0,0,1.4,1.75,0.09221952066689827,0.018348623853211007
1998-01-19 05:00:00,364.1,1.9,0,1.38,0.0,0.0,0,0.59,1.83,0.15613060090309142,0.0018348623853211004
1998-01-19 06:00:00,368.9,3.2,1,1.87,0.0,0.0,0,1.46,1.84,0.1644668287599861,0.019571865443425075
1998-01-19 07:00:00,347.6,2.8,1,2.02,0.0,0.0,0,1.44,1.8,0.1274748176450157,0.019164118246687054
1998-01-19 08:00:00,361.3,4.3,2,1.94,0.0,0.0,0,2.31,1.82,0.1512678013199028,0.036901121304791035
1998-01-19 09:00:00,371.5,0.9,0,1.53,0.0,0.0,0,0.55,1.84,0.16898228551580413,0.001019367991845057
1998-01-19 10:00:00,385.6,0.7,0,0.94,0.0,0.0,0,0.54,1.87,0.19346995484543253,0.0008154943934760456
1998-01-19 11:00:00,357.8,3.4,1,0.36,0.0,0.0,0,1.47,1.82,0.14518930184091702,0.01977573904179409
1998-01-19 12:00:00,360.8,2.7,1,-0.17,0.0,0.0,0,1.44,1.82,0.15039944425147625,0.019164118246687054
1998-01-19 13:00:00,364.8,1.4,0,-0.38,0.0,0.0,0,0.57,1.83,0.15734630079888856,0.0014271151885830776
1998-01-19 14:00:00,346.0,0.6,0,-0.28,0.0,0.0,0,0.53,1.79,0.12469607502605075,0.0006116207951070343
1998-01-19 15:00:00,339.4,3.3,1,-0.0,0.0,0.0,0,1.47,1.78,0.11323376172282042,0.01977573904179409
1998-01-19 16:00:00,344.9,6.0,2,0.57,0.0,0.0,0,2.4,1.79,0.12278568947551233,0.03873598369011213
1998-01-19 17:00:00,377.5,1.7,0,1.22,0.0,0.0,0,0.58,1.86,0.17940257033692258,0.0016309887869520889
1998-01-19 18:00:00,376.0,5.7,2,1.72,0.0,0.0,0,2.39,1.85,0.17679749913164297,0.03853211009174312
1998-01-19 19:00:00,358.9,2.9,1,1.94,0.0,0.0,0,1.45,1.82,0.14709968739145535,0.019367991845056064
1998-01-19 20:00:00,345.1,2.0,0,1.98,0.0,0.0,0,0.6,1.79,0.12313303230288301,0.002038735983690112
1998-01-19 21:00:00,363.3,3.8,1,1.67,0.0,0.0,0,1.49,1.83,0.15474122959360895,0.02018348623853211
1998-01-19 22:00:00,363.5,0.6,0,1.14,0.0,0.0,0,0.53,1.83,0.15508857242097954,0.0006116207951070343
1998-01-19 23:00:00,351.6,0.7,0,0.52,0.0,0.0,0,0.54,1.8,0.134421674192428,0.0008154943934760456
1998-01-20 00:00:00,387.6,10.9,4,0.04,0.0,0.0,0,11.04,4.68,0.19694338311913867,0.2148827726809378
1998-01-20 01:00:00,341.6,4.5,2,-0.36,0.0,0.0,0,2.33,1.78,0.11705453282389726,0.037308868501529056
1998-01-20 02:00:00,361.1,2.5,1,-0.38,0.0,0.0,0,1.43,1.82,0.1509204584925322,0.018960244648318043
1998-01-20 03:00:00,374.0,5.8,2,-0.16,0.0,0.0,0,2.39,1.85,0.17332407085793683,0.03853211009174312
1998-01-20 04:00:00,334.7,3.8,1,0.31,0.0,0.0,0,1.49,1.77,0.10507120527961099,0.02018348623853211
1998-01-20 05:00:00,403.1,0.8,0,0.93,0.0,0.0,0,0.54,1.91,0.2238624522403613,0.0008154943934760456
1998-01-20 06:00:00,387.4,5.6,2,1.49,0.0,0.0,0,2.38,1.87,0.19659604029176797,0.03832823649337411
1998-01-20 07:00:00,354.9,5.0,2,1.8,0.0,0.0,0,2.35,1.81,0.14015283084404306,0.03771661569826708
1998-01-20 08:00:00,375.2,2.5,1,1.87,0.0,0.0,0,1.43,1.85,0.17540812782216048,0.018960244648318043
1998-01-20 09:00:00,363.9,1.9,0,1.79,0.0,0.0,0,0.59,1.83,0.15578325807572072,0.0018348623853211004
1998-01-20 10:00:00,378.6,3.0,1,1.34,0.0,0.0,0,1.45,1.86,0.181312955887461,0.019367991845056064
1998-01-20 11:00:00,393.4,2.9,1,0.77,0.0,0.0,0,1.45,1.89,0.20701632511288642,0.019367991845056064
1998-01-20 12:00:00,374.3,4.2,2,0.2,0.0,0.0,0,2.31,1.85,0.17384508509899277,0.036901121304791035
1998-01-20 13:00:00,363.2,4.3,2,-0.24,0.0,0.0,0,2.31,1.83,0.1545675581799236,0.036901121304791035
1998-01-20 14:00:00,330.3,5.4,2,-0.46,0.0,0.0,0,2.37,1.76,0.0974296630774575,0.0381243628950051
1998-01-20 15:00:00,350.5,1.9,0,-0.33,0.0,0.0,0,0.59,1.8,0.13251128864188957,0.0018348623853211004
1998-01-20 16:00:00,319.3,3.4,1,0.01,0.0,0.0,0,1.47,1.74,0.07832580757207368,0.01977573904179409
1998-01-20 17:00:00,365.2,3.2,1,0.52,0.0,0.0,0,1.46,1.83,0.15804098645362974,0.019571865443425075
1998-01-20 18:00:00,337.2,3.3,1,1.24,0.0,0.0,0,1.47,1.77,0.10941299062174367,0.01977573904179409
1998-01-20 19:00:00,371.7,0.7,0,1.69,0.0,0.0,0,0.54,1.84,0.16932962834317472,0.0008154943934760456
1998-01-20 20:00:00,351.8,1.6,0,1.81,0.0,0.0,0,0.58,1.8,0.1347690170197986,0.0016309887869520889
1998-01-20 21:00:00,359.7,4.3,2,1.85,0.0,0.0,0,2.31,1.82,0.14848905870093784,0.036901121304791035
1998-01-20 22:00:00,352.2,2.7,1,1.48,0.0,0.0,0,1.44,1.8,0.13546370267453978,0.019164118246687054
1998-01-20 23:00:00,352.6,2.3,1,0.88,0.0,0.0,0,1.42,1.81,0.13615838832928107,0.018756371049949032
1998-01-21 00:00:00,355.8,2.2,1,0.41,0.0,0.0,0,1.41,1.81,0.14171587356721088,0.01855249745158002
1998-01-21 01:00:00,342.0,4.7,2,-0.15,0.0,0.0,0,2.33,1.78,0.11774921847863845,0.037308868501529056
1998-01-21 02:00:00,360.6,3.5,1,-0.43,0.0,0.0,0,1.48,1.82,0.15005210142410566,0.0199796126401631
1998-01-21 03:00:00,404.4,1.9,0,-0.51,0.0,0.0,0,0.59,1.91,0.22612018061827024,0.0018348623853211004
1998-01-21 04:00:00,356.7,0.8,0,-0.25,0.0,0.0,0,0.54,1.81,0.14327891629037862,0.0008154943934760456
1998-01-21 05:00:00,416.3,3.7,1,0.3,0.0,0.0,0,1.49,1.93,0.24678707884682188,0.02018348623853211
1998-01-21 06:00:00,330.5,2.3,1,0.95,0.0,0.0,0,1.42,1.76,0.09777700590482809,0.018756371049949032
1998-01-21 07:00:00,378.8,1.0,0,1.41,0.0,0.0,0,0.55,1.86,0.18166029871483158,0.001019367991845057
1998-01-21 08:00:00,374.3,2.5,1,1.79,0.0,0.0,0,1.43,1.85,0.17384508509899277,0.018960244648318043
1998-01-21 09:00:00,366.0,1.8,0,1.84,0.0,0.0,0,0.59,1.83,0.15943035776311223,0.0018348623853211004
1998-01-21 10:00:00,371.3,0.5,0,1.65,0.0,0.0,0,0.53,1.84,0.16863494268843354,0.0006116207951070343
1998-01-21 11:00:00,386.5,2.6,1,1.18,0.0,0.0,0,1.43,1.87,0.19503299756860024,0.018960244648318043
1998-01-21 12:00:00,329.0,10.4,4,0.52,0.0,0.0,0,11.02,4.56,0.09517193469954849,0.2144750254841998
1998-01-21 13:00:00,374.7,3.2,1,-0.01,0.0,0.0,0,1.46,1.85,0.17453977075373395,0.019571865443425075
1998-01-21 14:00:00,358.0,0.6,0,-0.42,0.0,0.0,0,0.53,1.82,0.14553664466828764,0.0006116207951070343
1998-01-21 15:00:00,374.8,3.0,1,-0.52,0.0,0.0,0,1.45,1.85,0.1747134421674193,0.019367991845056064
1998-01-21 16:00:00,351.7,1.6,0,-0.45,0.0,0.0,0,0.58,1.8,0.13459534560611325,0.0016309887869520889
1998-01-21 17:00:00,359.9,4.1,2,0.01,0.0,0.0,0,2.31,1.82,0.14883640152830843,0.036901121304791035
1998-01-21 18:00:00,350.8,5.4,2,0.59,0.0,0.0,0,2.37,1.8,0.1330323028829455,0.0381243628950051
1998-01-21 19:00:00,369.9,5.9,2,1.23,0.0,0.0,0,2.4,1.84,0.16620354289683917,0.03873598369011213
1998-01-21 20:00:00,348.7,7.3,3,1.74,0.0,0.0,0,3.27,1.8,0.12938520319555402,0.05647298674821611
1998-01-21 21:00:00,392.7,7.3,3,1.83,0.0,0.0,0,3.27,1.89,0.20580062521708928,0.05647298674821611
1998-01-21 22:00:00,405.6,9.7,4,1.68,0.0,0.0,0,10.98,4.71,0.228204237582494,0.21365953109072378
1998-01-21 23:00:00,355.3,2.1,1,1.34,0.0,0.0,0,1.41,1.81,0.14084751649878435,0.01855249745158002
1998-01-22 00:00:00,366.5,5.4,2,0.7,0.0,0.0,0,2.37,1.83,0.16029871483153876,0.0381243628950051
1998-01-22 01:00:00,347.5,4.0,2,0.13,0.0,0.0,0,2.3,1.8,0.12730114623133035,0.03669724770642201
1998-01-22 02:00:00,341.7,1.7,0,-0.33,0.0,0.0,0,0.58,1.78,0.1172282042375825,0.0016309887869520889
1998-01-22 03:00:00,355.7,2.8,1,-0.62,0.0,0.0,0,1.44,1.81,0.14154220215352553,0.019164118246687054
1998-01-22 04:00:00,308.4,1.2,0,-0.5,0.0,0.0,0,0.56,1.72,0.059395623480375116,0.0012232415902140685
1998-01-22 05:00:00,364.9,2.8,1,-0.21,0.0,0.0,0,1.44,1.83,0.1575199722125738,0.019164118246687054
1998-01-22 06:00:00,388.3,1.3,0,0.37,0.0,0.0,0,0.56,1.88,0.1981590830149358,0.0012232415902140685
1998-01-22 07:00:00,345.4,3.1,1,0.95,0.0,0.0,0,1.46,1.79,0.12365404654393886,0.019571865443425075
1998-01-22 08:00:00,366.3,2.0,1,1.42,0.0,0.0,0,1.4,1.83,0.15995137200416817,0.018348623853211007
1998-01-22 09:00:00,329.0,7.3,3,1.79,0.0,0.0,0,3.27,1.76,0.09517193469954849,0.05647298674821611
1998-01-22 10:00:00,347.0,2.9,1,1.79,0.0,0.0,0,1.45,1.79,0.12643278916290382,0.019367991845056064
1998-01-22 11:00:00,355.0,5.0,2,1.48,0.0,0.0,0,2.35,1.81,0.1403265022577284,0.03771661569826708
1998-01-22 12:00:00,363.7,1.0,0,0.98,0.0,0.0,0,0.55,1.83,0.15543591524835013,0.001019367991845057
1998-01-22 13:00:00,377.6,2.8,1,0.3,0.0,0.0,0,1.44,1.86,0.17957624175060793,0.019164118246687054
1998-01-22 14:00:00,344.9,1.6,0,-0.22,0.0,0.0,0,0.58,1.79,0.12278568947551233,0.0016309887869520889
1998-01-22 15:00:00,388.3,4.0,1,-0.6,0.0,0.0,0,1.5,1.88,0.1981590830149358,0.020387359836901122
1998-01-22 16:00:00,373.9,5.2,2,-0.64,0.0,0.0,0,2.36,1.85,0.17315039944425148,0.037920489296636085
1998-01-22 17:00:00,365.4,1.0,0,-0.39,0.0,0.0,0,0.55,1.83,0.15838832928100033,0.001019367991845057
1998-01-22 18:00:00,344.9,3.1,1,0.07,0.0,0.0,0,1.46,1.79,0.12278568947551233,0.019571865443425075
1998-01-22 19:00:00,382.4,2.9,1,0.71,0.0,0.0,0,1.45,1.86,0.1879124696075026,0.019367991845056064
1998-01-22 20:00:00,385.8,5.8,2,1.2,0.0,0.0,0,2.39,1.87,0.19381729767280312,0.03853211009174312
1998-01-22 21:00:00,377.6,1.1,0,1.66,0.0,0.0,0,0.56,1.86,0.17957624175060793,0.0012232415902140685
1998-01-22 22:00:00,375.3,7.3,3,1.76,0.0,0.0,0,3.27,1.85,0.17558179923584583,0.05647298674821611
1998-01-22 23:00:00,380.6,4.1,2,1.6,0.0,0.0,0,2.31,1.86,0.18478638416116713,0.036901121304791035
1998-01-23 00:00:00,382.7,1.8,0,1.18,0.0,0.0,0,0.59,1.87,0.18843348384855854,0.0018348623853211004
1998-01-23 01:00:00,327.1,5.9,2,0.46,0.0,0.0,0,2.4,1.75,0.09187217783952768,0.03873598369011213
1998-01-23 02:00:00,360.4,0.8,0,-0.08,0.0,0.0,0,0.54,1.82,0.14970475859673496,0.0008154943934760456
1998-01-23 03:00:00,331.2,5.1,2,-0.47,0.0,0.0,0,2.35,1.76,0.09899270580062522,0.03771661569826708
1998-01-23 04:00:00,356.9,6.4,3,-0.71,0.0,0.0,0,3.22,1.81,0.1436262591177492,0.05545361875637106
1998-01-23 05:00:00,318.0,3.4,1,-0.58,0.0,0.0,0,1.47,1.74,0.07606807919416467,0.01977573904179409
1998-01-23 06:00:00,344.1,9.7,4,-0.1,0.0,0.0,0,10.98,4.59,0.12139631816602994,0.21365953109072378
1998-01-23 07:00:00,398.7,8.3,4,0.45,0.0,0.0,0,10.91,4.7,0.21622091003820773,0.21223241590214068
1998-01-23 08:00:00,364.2,1.1,0,1.0,0.0,0.0,0,0.56,1.83,0.15630427231677668,0.0012232415902140685
1998-01-23 09:00:00,346.2,1.1,0,1.51,0.0,0.0,0,0.56,1.79,0.12504341785342132,0.0012232415902140685
1998-01-23 10:00:00,365.8,6.0,2,1.7,0.0,0.0,0,2.4,1.83,0.15908301493574162,0.03873598369011213
1998-01-23 11:00:00,369.1,3.2,1,1.62,0.0,0.0,0,1.46,1.84,0.16481417158735678,0.019571865443425075
1998-01-23 12:00:00,369.4,2.5,1,1.28,0.0,0.0,0,1.43,1.84,0.16533518582841264,0.018960244648318043
1998-01-23 13:00:00,352.4,3.0,1,0.73,0.0,0.0,0,1.45,1.8,0.13581104550191037,0.019367991845056064
1998-01-23 14:00:00,358.0,1.5,0,0.13,0.0,0.0,0,0.57,1.82,0.14553664466828764,0.0014271151885830776
1998-01-23 15:00:00,371.3,1.0,0,-0.39,0.0,0.0,0,0.55,1.84,0.16863494268843354,0.001019367991845057
1998-01-23 16:00:00,398.4,3.7,1,-0.66,0.0,0.0,0,1.49,1.9,0.2156998957971518,0.02018348623853211
1998-01-23 17:00:00,338.1,3.8,1,-0.71,0.0,0.0,0,1.49,1.78,0.11097603334491149,0.02018348623853211
1998-01-23 18:00:00,368.6,5.9,2,-0.37,0.0,0.0,0,2.4,1.84,0.16394581451893026,0.03873598369011213
1998-01-23 19:00:00,394.2,3.8,1,0.11,0.0,0.0,0,1.49,1.89,0.2084056964223689,0.02018348623853211
1998-01-23 20:00:00,359.7,2.3,1,0.73,0.0,0.0,0,1.42,1.82,0.14848905870093784,0.018756371049949032
1998-01-23 21:00:00,358.8,1.9,0,1.19,0.0,0.0,0,0.59,1.82,0.1469260159777701,0.0018348623853211004
1998-01-23 22:00:00,346.9,9.0,4,1.55,0.0,0.0,0,10.95,4.59,0.12625911774921847,0.2130479102956167
1998-01-23 23:00:00,325.7,2.6,1,1.65,0.0,0.0,0,1.43,1.75,0.08944077804793332,0.018960244648318043
1998-01-24 00:00:00,379.8,13.3,4,1.37,0.0,0.0,0,11.16,4.66,0.18339701285168467,0.21732925586136598
1998-01-24 01:00:00,324.5,4.5,2,0.91,0.0,0.0,0,2.33,1.75,0.08735672108370965,0.037308868501529056
1998-01-24 02:00:00,365.2,1.0,0,0.32,0.0,0.0,0,0.55,1.83,0.15804098645362974,0.001019367991845057
1998-01-24 03:00:00,317.2,1.2,0,-0.19,0.0,0.0,0,0.56,1.73,0.07467870788468219,0.0012232415902140685
1998-01-24 04:00:00,362.2,2.7,1,-0.64,0.0,0.0,0,1.44,1.82,0.1528308440430705,0.019164118246687054
1998-01-24 05:00:00,365.1,3.4,1,-0.71,0.0,0.0,0,1.47,1.83,0.1578673150399445,0.01977573904179409
1998-01-24 06:00:00,368.7,2.7,1,-0.55,0.0,0.0,0,1.44,1.84,0.1641194859326155,0.019164118246687054
1998-01-24 07:00:00,398.7,0.4,0,-0.15,0.0,0.0,0,0.52,1.9,0.21622091003820773,0.0004077471967380228
1998-01-24 08:00:00,399.3,0.9,0,0.4,0.0,0.0,0,0.55,1.9,0.2172629385203196,0.001019367991845057
1998-01-24 09:00:00,366.4,3.7,1,1.01,0.0,0.0,0,1.49,1.83,0.1601250434178534,0.02018348623853211
1998-01-24 10:00:00,363.3,1.5,0,1.39,0.0,0.0,0,0.57,1.83,0.15474122959360895,0.0014271151885830776
1998-01-24 11:00:00,361.3,3.8,1,1.64,0.0,0.0,0,1.49,1.82,0.1512678013199028,0.02018348623853211
1998-01-24 12:00:00,358.7,2.1,1,1.55,0.0,0.0,0,1.41,1.82,0.14675234456408476,0.01855249745158002
1998-01-24 13:00:00,364.4,1.5,0,1.09,0.0,0.0,0,0.57,1.83,0.15665161514414727,0.0014271151885830776
1998-01-24 14:00:00,361.5,2.5,1,0.49,0.0,0.0,0,1.43,1.82,0.1516151441472734,0.018960244648318043
1998-01-24 15:00:00,365.7,7.0,3,-0.1,0.0,0.0,0,3.25,1.83,0.1589093435220563,0.05606523955147809
1998-01-24 16:00:00,339.9,2.8,1,-0.56,0.0,0.0,0,1.44,1.78,0.11410211879124695,0.019164118246687054
1998-01-24 17:00:00,389.6,1.2,0,-0.75,0.0,0.0,0,0.56,1.88,0.2004168113928448,0.0012232415902140685
1998-01-24 18:00:00,346.5,5.8,2,-0.74,0.0,0.0,0,2.39,1.79,0.1255644320944773,0.03853211009174312
1998-01-24 19:00:00,331.3,2.8,1,-0.39,0.0,0.0,0,1.44,1.76,0.09916637721431057,0.019164118246687054
1998-01-24 20:00:00,352.2,4.4,2,0.13,0.0,0.0,0,2.32,1.8,0.13546370267453978,0.03710499490316004
1998-01-24 21:00:00,372.1,6.5,3,0.78,0.0,0.0,0,3.23,1.84,0.170024313997916,0.05565749235474007
1998-01-24 22:00:00,390.6,3.5,1,1.27,0.0,0.0,0,1.48,1.88,0.2021535255296979,0.0199796126401631
1998-01-24 23:00:00,346.1,2.3,1,1.56,0.0,0.0,0,1.42,1.79,0.12486974643973608,0.018756371049949032
1998-01-25 00:00:00,366.4,3.1,1,1.57,0.0,0.0,0,1.46,1.83,0.1601250434178534,0.019571865443425075
1998-01-25 01:00:00,377.5,6.2,3,1.27,0.0,0.0,0,3.21,1.86,0.17940257033692258,0.05524974515800204
1998-01-25 02:00:00,348.0,0.6,0,0.78,0.0,0.0,0,0.53,1.8,0.12816950329975688,0.0006116207951070343
1998-01-25 03:00:00,357.0,4.9,2,0.19,0.0,0.0,0,2.35,1.81,0.14379993053143456,0.03771661569826708
1998-01-25 04:00:00,334.9,2.6,1,-0.41,0.0,0.0,0,1.43,1.77,0.10541854810698158,0.018960244648318043
1998-01-25 05:00:00,403.3,4.4,2,-0.71,0.0,0.0,0,2.32,1.91,0.22420979506773192,0.03710499490316004
1998-01-25 06:00:00,329.8,1.3,0,-0.88,0.0,0.0,0,0.56,1.76,0.09656130600903096,0.0012232415902140685
1998-01-25 07:00:00,365.1,1.1,0,-0.61,0.0,0.0,0,0.56,1.83,0.1578673150399445,0.0012232415902140685
1998-01-25 08:00:00,383.6,5.6,2,-0.1,0.0,0.0,0,2.38,1.87,0.18999652657172636,0.03832823649337411
1998-01-25 09:00:00,356.2,4.7,2,0.5,0.0,0.0,0,2.33,1.81,0.1424105592219521,0.037308868501529056
1998-01-25 10:00:00,360.9,2.5,1,0.99,0.0,0.0,0,1.43,1.82,0.15057311566516152,0.018960244648318043
1998-01-25 11:00:00,369.8,3.7,1,1.39,0.0,0.0,0,1.49,1.84,0.16602987148315393,0.02018348623853211
1998-01-25 12:00:00,380.6,2.1,1,1.59,0.0,0.0,0,1.41,1.86,0.18478638416116713,0.01855249745158002
1998-01-25 13:00:00,379.4,4.1,2,1.31,0.0,0.0,0,2.31,1.86,0.18270232719694338,0.036901121304791035
1998-01-25 14:00:00,380.2,1.8,0,0.92,0.0,0.0,0,0.59,1.86,0.18409169850642584,0.0018348623853211004
1998-01-25 15:00:00,395.8,6.5,3,0.32,0.0,0.0,0,3.23,1.89,0.21118443904133385,0.05565749235474007
1998-01-25 16:00:00,356.4,10.4,4,-0.29,0.0,0.0,0,11.02,4.61,0.14275790204932268,0.2144750254841998
1998-01-25 17:00:00,372.8,1.9,0,-0.6,0.0,0.0,0,0.59,1.85,0.17124001389371316,0.0018348623853211004
1998-01-25 18:00:00,382.7,1.6,0,-0.85,0.0,0.0,0,0.58,1.87,0.18843348384855854,0.0016309887869520889
1998-01-25 19:00:00,361.2,10.9,4,-0.75,0.0,0.0,0,11.04,4.62,0.15109412990621746,0.2148827726809378
1998-01-25 20:00:00,326.0,3.0,1,-0.32,0.0,0.0,0,1.45,1.75,0.08996179228898926,0.019367991845056064
1998-01-25 21:00:00,354.0,6.5,3,0.19,0.0,0.0,0,3.23,1.81,0.13858978812087533,0.05565749235474007
1998-01-25 22:00:00,327.9,5.7,2,0.84,0.0,0.0,0,2.39,1.76,0.09326154914901007,0.03853211009174312
1998-01-25 23:00:00,380.6,10.3,4,1.25,0.0,0.0,0,11.02,4.66,0.18478638416116713,0.2144750254841998
1998-01-26 00:00:00,353.3,4.6,2,1.47,0.0,0.0,0,2.33,1.81,0.1373740882250782,0.037308868501529056
1998-01-26 01:00:00,385.5,3.7,1,1.42,0.0,0.0,0,1.49,1.87,0.19329628343174718,0.02018348623853211
1998-01-26 02:00:00,354.9,3.3,1,1.1,0.0,0.0,0,1.47,1.81,0.14015283084404306,0.01977573904179409
1998-01-26 03:00:00,360.2,1.8,0,0.55,0.0,0.0,0,0.59,1.82,0.14935741576936437,0.0018348623853211004
1998-01-26 04:00:00,377.6,3.1,1,0.02,0.0,0.0,0,1.46,1.86,0.17957624175060793,0.019571865443425075
1998-01-26 05:00:00,400.8,1.6,0,-0.52,0.0,0.0,0,0.58,1.9,0.21986800972559922,0.0016309887869520889
1998-01-26 06:00:00,355.5,2.0,1,-0.88,0.0,0.0,0,1.4,1.81,0.14119485932615494,0.018348623853211007
1998-01-26 07:00:00,326.4,3.2,1,-0.89,0.0,0.0,0,1.46,1.75,0.09065647794373045,0.019571865443425075
1998-01-26 08:00:00,392.6,10.5,4,-0.56,0.0,0.0,0,11.03,4.69,0.20562695380340404,0.21467889908256882
1998-01-26 09:00:00,404.6,3.1,1,-0.09,0.0,0.0,0,1.46,1.91,0.22646752344564092,0.019571865443425075
1998-01-26 10:00:00,367.3,1.4,0,0.57,0.0,0.0,0,0.57,1.83,0.16168808614102123,0.0014271151885830776
1998-01-26 11:00:00,331.9,10.3,4,1.12,0.0,0.0,0,11.02,4.56,0.10020840569642235,0.2144750254841998
1998-01-26 12:00:00,359.7,1.8,0,1.38,0.0,0.0,0,0.59,1.82,0.14848905870093784,0.0018348623853211004
