Datetime_Cleaned,Solar_Wind_Speed_kms,Proton_Density_cm3,Kp_Index,Water_Height_Meters,Earthquake_Magnitude,Seismic_Depth_km,Starlink_Satellites_Destroyed,Radar_Signal_Loss_dB,GPS_Position_Error_Meters,Scaled_Solar_Speed,Scaled_Radar_Loss
2012-11-05 02:00:00,766.0,24.1,5,-0.81,0.0,0.0,0,14.21,5.43,0.855072463768116,0.2795107033639144
2012-11-05 03:00:00,769.2,20.3,6,-0.89,0.0,0.0,0,32.72,12.54,0.8605935127674259,0.6568807339449542
2012-11-05 04:00:00,551.0,19.0,8,-0.75,0.0,0.0,0,43.05,12.1,0.48412698412698413,0.8674821610601428
2012-11-05 05:00:00,695.9,32.2,5,-0.28,0.0,0.0,0,14.61,5.29,0.7341269841269841,0.28766564729867483
2012-11-05 06:00:00,828.8,36.0,5,0.24,0.0,0.0,0,14.8,5.56,0.963423050379572,0.2915392456676861
2012-11-05 07:00:00,580.8,42.3,5,0.84,0.0,0.0,0,15.12,5.06,0.5355417529330572,0.2980632008154944
2012-11-05 08:00:00,663.1,14.4,6,1.32,0.0,0.0,0,32.42,12.33,0.677536231884058,0.6507645259938839
2012-11-05 09:00:00,586.4,44.3,5,1.49,0.0,0.0,0,15.21,5.07,0.5452035886818495,0.2998980632008155
2012-11-05 10:00:00,792.4,22.5,9,1.38,0.0,0.0,0,48.43,12.58,0.9006211180124223,0.9771661569826708
2012-11-05 11:00:00,600.3,31.2,6,0.97,0.0,0.0,0,33.26,12.2,0.5691856452726017,0.6678899082568808
2012-11-05 12:00:00,572.2,19.6,6,0.38,0.0,0.0,0,32.68,12.14,0.5207039337474121,0.6560652395514781
2012-11-05 13:00:00,637.7,22.8,7,-0.15,0.0,0.0,0,38.04,12.28,0.633712905452036,0.7653414882772681
2012-11-05 14:00:00,584.4,13.0,5,-0.64,0.0,0.0,0,13.65,5.07,0.5417529330572809,0.2680937818552498
2012-11-05 15:00:00,787.5,28.7,8,-0.86,0.0,0.0,45,43.54,12.57,0.8921670117322291,0.8774719673802243
2012-11-05 16:00:00,644.2,22.9,5,-0.84,0.0,0.0,0,14.14,5.19,0.6449275362318841,0.2780835881753313
2012-11-05 17:00:00,647.5,31.6,5,-0.42,0.0,0.0,0,14.58,5.2,0.6506211180124224,0.2870540265035678
2012-11-05 18:00:00,573.4,34.3,7,0.04,0.0,0.0,0,38.61,12.15,0.5227743271221532,0.7769622833843017
2012-11-05 19:00:00,766.6,35.3,7,0.63,0.0,0.0,0,38.66,12.53,0.8561076604554866,0.7779816513761467
2012-11-05 20:00:00,739.4,41.8,9,1.21,0.0,0.0,25,49.39,12.48,0.8091787439613526,0.9967380224260959
2012-11-05 21:00:00,522.1,19.5,6,1.54,0.0,0.0,0,32.68,12.04,0.43426501035196696,0.6560652395514781
2012-11-05 22:00:00,790.6,16.8,5,1.5,0.0,0.0,0,13.84,5.48,0.8975155279503106,0.271967380224261
2012-11-05 23:00:00,663.2,35.6,7,1.14,0.0,0.0,0,38.68,12.33,0.6777087646652865,0.7783893985728848
2012-11-06 00:00:00,561.4,40.4,7,0.78,0.0,0.0,0,38.92,12.12,0.5020703933747411,0.7832823649337411
2012-11-06 01:00:00,708.5,33.1,6,0.05,0.0,0.0,0,33.36,12.42,0.7558661145617668,0.6699286442405709
2012-11-06 02:00:00,578.1,32.2,7,-0.39,0.0,0.0,0,38.51,12.16,0.5308833678398897,0.7749235474006116
2012-11-06 03:00:00,783.8,40.8,6,-0.73,0.0,0.0,0,33.74,12.57,0.885783298826777,0.6776758409785933
2012-11-06 04:00:00,617.2,17.0,6,-0.91,0.0,0.0,0,32.55,12.23,0.5983436853002071,0.6534148827726809
2012-11-06 05:00:00,836.5,44.6,5,-0.59,0.0,0.0,0,15.23,5.57,0.9767080745341615,0.30030581039755355
2012-11-06 06:00:00,352.2,4.2,2,-0.09,0.0,0.0,0,2.31,1.8,0.14113181504485853,0.036901121304791035
2012-11-06 07:00:00,383.3,2.1,1,0.43,0.0,0.0,0,1.41,1.87,0.19478951000690137,0.01855249745158002
2012-11-06 08:00:00,356.5,6.4,3,1.06,0.0,0.0,0,3.22,1.81,0.14855072463768118,0.05545361875637106
2012-11-06 09:00:00,368.9,9.9,4,1.42,0.0,0.0,0,11.0,4.64,0.16994478951000688,0.21406727828746178
2012-11-06 10:00:00,328.8,6.3,3,1.56,0.0,0.0,0,3.22,1.76,0.10075914423740516,0.05545361875637106
2012-11-06 11:00:00,351.6,3.5,1,1.41,0.0,0.0,0,1.48,1.8,0.140096618357488,0.0199796126401631
2012-11-06 12:00:00,366.3,5.9,2,0.91,0.0,0.0,0,2.4,1.83,0.16545893719806767,0.03873598369011213
2012-11-06 13:00:00,657.2,40.1,8,0.37,0.0,0.0,0,44.11,12.31,0.6673567977915805,0.889092762487258
2012-11-06 14:00:00,651.1,32.9,5,-0.26,0.0,0.0,0,14.64,5.2,0.656832298136646,0.2882772680937819
2012-11-06 15:00:00,655.7,41.3,5,-0.62,0.0,0.0,0,15.06,5.21,0.664768806073154,0.29683995922528034
2012-11-06 16:00:00,613.5,41.7,6,-0.92,0.0,0.0,0,33.79,12.23,0.5919599723947551,0.6786952089704383
2012-11-06 17:00:00,540.1,36.3,6,-0.68,0.0,0.0,0,33.52,12.08,0.4653209109730849,0.6731906218144751
2012-11-06 18:00:00,769.0,40.0,7,-0.3,0.0,0.0,0,38.9,12.54,0.860248447204969,0.7828746177370031
2012-11-06 19:00:00,527.1,20.8,5,0.32,0.0,0.0,0,14.04,4.95,0.4428916494133886,0.27604485219164115
2012-11-06 20:00:00,839.9,23.6,5,0.8,6.8,146.5,0,14.18,5.58,0.9825741890959282,0.27889908256880735
2012-11-06 21:00:00,787.3,18.3,7,1.4,0.0,0.0,0,37.81,12.57,0.8918219461697722,0.7606523955147809
2012-11-06 22:00:00,706.4,40.6,5,1.63,0.0,0.0,0,15.03,5.31,0.7522429261559697,0.2962283384301733
2012-11-06 23:00:00,727.2,35.4,6,1.52,0.0,0.0,0,33.47,12.45,0.7881297446514839,0.67217125382263
2012-11-07 00:00:00,595.3,36.6,5,1.15,0.0,0.0,0,14.83,5.09,0.56055900621118,0.2921508664627931
2012-11-07 01:00:00,645.0,36.9,5,0.57,0.0,0.0,0,14.84,5.19,0.6463077984817115,0.2923547400611621
2012-11-07 02:00:00,704.7,41.7,9,0.01,0.0,0.0,0,49.39,12.41,0.7493098688750863,0.9967380224260959
2012-11-07 03:00:00,529.7,30.3,5,-0.44,0.0,0.0,0,14.52,4.96,0.4473775017253279,0.28583078491335373
2012-11-07 04:00:00,772.6,30.2,5,-0.72,0.0,0.0,0,14.51,5.45,0.8664596273291926,0.28562691131498474
2012-11-07 05:00:00,743.4,44.8,5,-0.75,0.0,0.0,0,15.24,5.39,0.81608005521049,0.30050968399592254
2012-11-07 06:00:00,724.1,29.2,6,-0.47,0.0,0.0,0,33.16,12.45,0.7827812284334024,0.6658511722731906
2012-11-07 07:00:00,725.5,43.1,9,0.02,0.0,0.0,0,49.46,12.45,0.7851966873706004,0.998165137614679
2012-11-07 08:00:00,640.2,15.1,6,0.69,0.0,0.0,0,32.46,12.28,0.6380262249827469,0.6515800203873598
2012-11-07 09:00:00,367.7,2.7,1,1.22,0.0,0.0,0,1.44,1.84,0.16787439613526572,0.019164118246687054
2012-11-07 10:00:00,353.4,3.8,1,1.5,0.0,0.0,0,1.49,1.81,0.1432022084195997,0.02018348623853211
2012-11-07 11:00:00,375.6,0.5,0,1.66,0.0,0.0,0,0.53,1.85,0.18150448585231202,0.0006116207951070343
2012-11-07 12:00:00,328.7,1.0,0,1.39,0.0,0.0,0,0.55,1.76,0.10058661145617669,0.001019367991845057
2012-11-07 13:00:00,375.9,4.3,2,0.92,0.0,0.0,0,2.31,1.85,0.18202208419599722,0.036901121304791035
2012-11-07 14:00:00,363.1,5.1,2,0.31,0.0,0.0,0,2.35,1.83,0.15993788819875784,0.03771661569826708
2012-11-07 15:00:00,332.3,2.9,1,-0.27,0.0,0.0,0,1.45,1.76,0.10679779158040033,0.019367991845056064
2012-11-07 16:00:00,373.3,2.8,1,-0.69,0.0,0.0,0,1.44,1.85,0.177536231884058,0.019164118246687054
2012-11-07 17:00:00,356.5,4.0,2,-0.76,0.0,0.0,0,2.3,1.81,0.14855072463768118,0.03669724770642201
2012-11-07 18:00:00,351.9,1.6,0,-0.54,0.0,0.0,0,0.58,1.8,0.14061421670117322,0.0016309887869520889
2012-11-07 19:00:00,363.7,3.5,1,-0.15,0.0,0.0,0,1.48,1.83,0.16097308488612838,0.0199796126401631
2012-11-07 20:00:00,347.4,2.4,1,0.45,0.0,0.0,0,1.42,1.79,0.13285024154589373,0.018756371049949032
2012-11-07 21:00:00,349.0,2.7,1,0.99,0.0,0.0,0,1.44,1.8,0.1356107660455487,0.019164118246687054
2012-11-07 22:00:00,400.6,1.5,0,1.55,0.0,0.0,0,0.57,1.9,0.22463768115942037,0.0014271151885830776
2012-11-07 23:00:00,358.4,3.7,1,1.73,0.0,0.0,0,1.49,1.82,0.15182884748102138,0.02018348623853211
2012-11-08 00:00:00,324.8,2.8,1,1.48,0.0,0.0,0,1.44,1.75,0.09385783298826783,0.019164118246687054
2012-11-08 01:00:00,359.6,9.2,4,1.19,0.0,0.0,0,10.96,4.62,0.15389924085576268,0.21325178389398575
2012-11-08 02:00:00,360.7,2.7,1,0.59,0.0,0.0,0,1.44,1.82,0.1557971014492754,0.019164118246687054
2012-11-08 03:00:00,376.7,4.6,2,-0.02,0.0,0.0,0,2.33,1.85,0.18340234644582473,0.037308868501529056
2012-11-08 04:00:00,374.5,1.0,0,-0.45,0.0,0.0,0,0.55,1.85,0.1796066252587992,0.001019367991845057
2012-11-08 05:00:00,364.6,3.3,1,-0.67,0.0,0.0,0,1.47,1.83,0.16252587991718434,0.01977573904179409
2012-11-08 06:00:00,344.9,6.8,3,-0.57,0.0,0.0,0,3.24,1.79,0.12853692201518288,0.05586136595310908
2012-11-08 07:00:00,365.0,6.4,3,-0.31,0.0,0.0,0,3.22,1.83,0.16321601104209804,0.05545361875637106
2012-11-08 08:00:00,371.7,3.9,1,0.26,0.0,0.0,0,1.5,1.84,0.17477570738440304,0.020387359836901122
2012-11-08 09:00:00,336.4,3.9,1,0.83,0.0,0.0,0,1.5,1.77,0.11387163561076605,0.020387359836901122
2012-11-08 10:00:00,335.1,1.5,0,1.36,0.0,0.0,0,0.57,1.77,0.11162870945479648,0.0014271151885830776
2012-11-08 11:00:00,351.8,1.2,0,1.57,0.0,0.0,0,0.56,1.8,0.14044168391994485,0.0012232415902140685
2012-11-08 12:00:00,378.8,5.3,2,1.6,0.0,0.0,0,2.37,1.86,0.18702553485162185,0.0381243628950051
2012-11-08 13:00:00,372.5,11.0,4,1.47,0.0,0.0,0,11.05,4.64,0.17615596963423052,0.21508664627930685
2012-11-08 14:00:00,394.7,2.5,1,0.84,0.0,0.0,0,1.43,1.89,0.21445824706694272,0.018960244648318043
2012-11-08 15:00:00,361.7,3.7,1,0.24,0.0,0.0,0,1.49,1.82,0.1575224292615597,0.02018348623853211
2012-11-08 16:00:00,355.7,10.8,4,-0.3,0.0,0.0,0,11.04,4.61,0.1471704623878537,0.2148827726809378
2012-11-08 17:00:00,366.9,3.0,1,-0.61,0.0,0.0,0,1.45,1.83,0.16649413388543824,0.019367991845056064
2012-11-08 18:00:00,380.0,3.8,1,-0.61,0.0,0.0,0,1.49,1.86,0.18909592822636304,0.02018348623853211
2012-11-08 19:00:00,367.2,2.6,1,-0.42,0.0,0.0,0,1.43,1.83,0.16701173222912355,0.018960244648318043
2012-11-08 20:00:00,350.6,3.1,1,0.08,0.0,0.0,0,1.46,1.8,0.13837129054520367,0.019571865443425075
2012-11-08 21:00:00,376.3,3.8,1,0.7,0.0,0.0,0,1.49,1.85,0.18271221532091103,0.02018348623853211
2012-11-08 22:00:00,331.2,1.5,0,1.28,0.0,0.0,0,0.57,1.76,0.10489993098688752,0.0014271151885830776
2012-11-08 23:00:00,357.7,0.8,0,1.62,0.0,0.0,0,0.54,1.82,0.15062111801242237,0.0008154943934760456
2012-11-09 00:00:00,315.3,1.1,0,1.79,0.0,0.0,0,0.56,1.73,0.07746721877156665,0.0012232415902140685
2012-11-09 01:00:00,383.0,5.3,2,1.58,0.0,0.0,0,2.37,1.87,0.19427191166321603,0.0381243628950051
2012-11-09 02:00:00,392.0,2.5,1,1.07,0.0,0.0,0,1.43,1.88,0.20979986197377504,0.018960244648318043
2012-11-09 03:00:00,370.4,3.0,1,0.6,0.0,0.0,0,1.45,1.84,0.1725327812284334,0.019367991845056064
2012-11-09 04:00:00,378.0,4.4,2,-0.04,0.0,0.0,0,2.32,1.86,0.18564527260179436,0.03710499490316004
2012-11-09 05:00:00,357.1,5.8,2,-0.44,0.0,0.0,0,2.39,1.81,0.14958592132505183,0.03853211009174312
2012-11-09 06:00:00,327.6,0.6,0,-0.62,0.0,0.0,0,0.53,1.76,0.09868875086266399,0.0006116207951070343
2012-11-09 07:00:00,329.7,2.1,1,-0.45,0.0,0.0,0,1.41,1.76,0.10231193926846102,0.01855249745158002
2012-11-09 08:00:00,357.4,5.8,2,-0.09,0.0,0.0,0,2.39,1.81,0.15010351966873706,0.03853211009174312
2012-11-09 09:00:00,342.8,5.9,2,0.49,0.0,0.0,0,2.4,1.79,0.12491373360938583,0.03873598369011213
2012-11-09 10:00:00,347.2,5.7,2,1.05,0.0,0.0,0,2.39,1.79,0.13250517598343686,0.03853211009174312
2012-11-09 11:00:00,380.9,1.9,0,1.51,0.0,0.0,0,0.59,1.86,0.1906487232574189,0.0018348623853211004
2012-11-09 12:00:00,363.2,5.6,2,1.77,0.0,0.0,0,2.38,1.83,0.1601104209799862,0.03832823649337411
2012-11-09 13:00:00,363.7,10.2,4,1.72,0.0,0.0,0,11.01,4.63,0.16097308488612838,0.2142711518858308
2012-11-09 14:00:00,327.7,2.0,0,1.41,0.0,0.0,0,0.6,1.76,0.09886128364389235,0.002038735983690112
2012-11-09 15:00:00,369.0,6.5,3,0.84,0.0,0.0,0,3.23,1.84,0.17011732229123536,0.05565749235474007
2012-11-09 16:00:00,549.3,40.6,6,0.25,0.0,0.0,0,33.73,12.1,0.4811939268461007,0.6774719673802242
2012-11-09 17:00:00,704.4,21.5,6,-0.24,0.0,0.0,0,32.78,12.41,0.748792270531401,0.6581039755351683
2012-11-09 18:00:00,789.9,19.5,6,-0.54,0.0,0.0,0,32.68,12.58,0.8963077984817115,0.6560652395514781
2012-11-09 19:00:00,595.1,33.5,5,-0.61,0.0,0.0,0,14.68,5.09,0.5602139406487233,0.2890927624872579
2012-11-09 20:00:00,527.5,44.3,7,-0.3,0.0,0.0,24,39.11,12.05,0.4435817805383023,0.7871559633027523
2012-11-09 21:00:00,689.1,19.0,6,0.21,0.0,0.0,0,32.65,12.38,0.7223947550034507,0.6554536187563711
2012-11-09 22:00:00,758.2,41.9,8,0.88,0.0,0.0,0,44.2,12.52,0.8416149068322982,0.8909276248725791
2012-11-09 23:00:00,676.1,44.5,8,1.46,0.0,0.0,0,44.33,12.35,0.6999654934437544,0.8935779816513761
2012-11-10 00:00:00,544.0,20.7,5,1.76,0.0,0.0,0,14.04,4.99,0.4720496894409938,0.27604485219164115
2012-11-10 01:00:00,632.4,27.3,9,1.84,0.0,0.0,0,48.67,12.26,0.6245686680469289,0.9820591233435271
2012-11-10 02:00:00,724.9,32.7,6,1.54,0.0,0.0,0,33.34,12.45,0.7841614906832298,0.6695208970438329
2012-11-10 03:00:00,572.9,25.2,6,1.1,0.0,0.0,0,32.96,12.15,0.521911663216011,0.6617737003058105
2012-11-10 04:00:00,722.6,30.6,6,0.56,0.0,0.0,0,33.23,12.45,0.7801932367149759,0.6672782874617736
2012-11-10 05:00:00,654.6,22.7,6,-0.05,0.0,0.0,0,32.84,12.31,0.6628709454796412,0.6593272171253823
2012-11-10 06:00:00,790.9,30.1,7,-0.43,0.0,0.0,0,38.41,12.58,0.8980331262939958,0.7728848114169214
2012-11-10 07:00:00,333.9,7.3,3,-0.49,0.0,0.0,0,3.27,1.77,0.1095583160800552,0.05647298674821611
2012-11-10 08:00:00,348.8,2.1,1,-0.34,0.0,0.0,0,1.41,1.8,0.13526570048309183,0.01855249745158002
2012-11-10 09:00:00,380.7,1.9,0,0.13,0.0,0.0,0,0.59,1.86,0.19030365769496205,0.0018348623853211004
2012-11-10 10:00:00,380.4,4.3,2,0.63,0.0,0.0,0,2.31,1.86,0.18978605935127674,0.036901121304791035
2012-11-10 11:00:00,360.4,5.1,2,1.2,0.0,0.0,0,2.35,1.82,0.15527950310559005,0.03771661569826708
2012-11-10 12:00:00,374.8,1.5,0,1.63,0.0,0.0,0,0.57,1.85,0.18012422360248453,0.0014271151885830776
2012-11-10 13:00:00,342.5,3.0,1,1.9,0.0,0.0,0,1.45,1.79,0.12439613526570052,0.019367991845056064
2012-11-10 14:00:00,399.7,1.4,0,1.75,0.0,0.0,0,0.57,1.9,0.2230848861283644,0.0014271151885830776
2012-11-10 15:00:00,366.1,2.1,1,1.39,0.0,0.0,0,1.41,1.83,0.16511387163561084,0.01855249745158002
2012-11-10 16:00:00,386.5,1.4,0,0.82,0.0,0.0,0,0.57,1.87,0.20031055900621123,0.0014271151885830776
2012-11-10 17:00:00,366.6,0.8,0,0.2,0.0,0.0,0,0.54,1.83,0.165976535541753,0.0008154943934760456
2012-11-10 18:00:00,359.4,2.3,1,-0.19,0.0,0.0,0,1.42,1.82,0.15355417529330573,0.018756371049949032
2012-11-10 19:00:00,366.3,2.2,1,-0.51,0.0,0.0,0,1.41,1.83,0.16545893719806767,0.01855249745158002
2012-11-10 20:00:00,349.6,0.8,0,-0.41,0.0,0.0,0,0.54,1.8,0.13664596273291932,0.0008154943934760456
2012-11-10 21:00:00,347.1,6.1,3,-0.11,0.0,0.0,0,3.21,1.79,0.1323326432022085,0.05524974515800204
2012-11-10 22:00:00,354.1,1.9,0,0.47,0.0,0.0,0,0.59,1.81,0.14440993788819884,0.0018348623853211004
2012-11-10 23:00:00,355.3,1.8,0,1.13,0.0,0.0,0,0.59,1.81,0.14648033126294002,0.0018348623853211004
2012-11-11 00:00:00,364.7,12.1,4,1.59,0.0,0.0,0,11.11,4.63,0.1626984126984127,0.2163098878695209
2012-11-11 01:00:00,529.8,27.4,6,1.86,0.0,0.0,0,33.07,12.06,0.44755003450655617,0.6640163098878695
2012-11-11 02:00:00,678.1,38.3,5,1.94,0.0,0.0,0,14.91,5.26,0.7034161490683231,0.2937818552497452
2012-11-11 03:00:00,827.0,15.2,9,1.61,0.0,0.0,0,48.06,12.65,0.9603174603174603,0.9696228338430174
2012-11-11 04:00:00,792.8,21.4,6,1.14,0.0,0.0,0,32.77,12.59,0.9013112491373361,0.6579001019367993
2012-11-11 05:00:00,834.6,25.9,9,0.47,0.0,0.0,0,48.6,12.67,0.9734299516908212,0.980632008154944
2012-11-11 06:00:00,827.1,24.6,6,-0.05,0.0,0.0,0,32.93,12.65,0.9604899930986888,0.6611620795107034
2012-11-11 07:00:00,690.1,35.1,8,-0.37,0.0,0.0,0,43.86,12.38,0.724120082815735,0.8839959225280326
2012-11-11 08:00:00,603.0,39.9,7,-0.54,0.0,0.0,0,38.89,12.21,0.5738440303657695,0.7826707441386341
2012-11-11 09:00:00,807.4,37.1,6,-0.12,0.0,0.0,0,33.56,12.61,0.9265010351966874,0.6740061162079511
2012-11-11 10:00:00,530.6,21.4,6,0.27,0.0,0.0,0,32.77,12.06,0.4489302967563838,0.6579001019367993
2012-11-11 11:00:00,553.0,33.7,5,0.92,0.0,0.0,0,14.69,5.01,0.4875776397515528,0.2892966360856269
2012-11-11 12:00:00,770.8,25.8,5,1.48,0.0,0.0,0,14.29,5.44,0.8633540372670807,0.2811416921508665
2012-11-11 13:00:00,601.6,30.8,8,1.83,0.0,0.0,0,43.64,12.2,0.5714285714285715,0.8795107033639145
2012-11-11 14:00:00,788.0,35.6,5,2.04,0.0,0.0,0,14.78,5.48,0.8930296756383713,0.291131498470948
2012-11-11 15:00:00,543.5,37.7,7,1.77,0.0,0.0,0,38.78,12.09,0.47118702553485164,0.780428134556575
2012-11-11 16:00:00,676.3,16.4,5,1.39,0.0,0.0,0,13.82,5.25,0.7003105590062111,0.27155963302752295
2012-11-11 17:00:00,525.6,13.8,9,0.74,0.0,0.0,0,47.99,12.05,0.4403036576949621,0.9681957186544343
2012-11-11 18:00:00,646.7,21.8,5,0.2,0.0,0.0,0,14.09,5.19,0.6492408557625949,0.27706422018348625
2012-11-11 19:00:00,842.7,43.3,5,-0.15,0.0,0.0,0,15.16,5.59,0.9874051069703245,0.2988786952089705
2012-11-11 20:00:00,791.7,19.9,5,-0.37,0.0,0.0,0,14.0,5.48,0.8994133885438234,0.27522935779816515
2012-11-11 21:00:00,549.3,28.9,6,-0.28,0.0,0.0,0,33.15,12.1,0.4811939268461007,0.6656472986748216
2012-11-11 22:00:00,530.2,15.5,8,0.14,0.0,0.0,0,42.88,12.06,0.44824016563147007,0.8640163098878696
2012-11-11 23:00:00,784.0,34.9,7,0.67,0.0,0.0,0,38.64,12.57,0.8861283643892339,0.7775739041794089
2012-11-12 00:00:00,764.5,15.0,7,1.3,0.0,0.0,26,37.65,12.53,0.8524844720496895,0.7573904179408767
2012-11-12 01:00:00,670.2,30.0,6,1.81,0.0,0.0,0,33.2,12.34,0.6897860593512768,0.6666666666666667
2012-11-12 02:00:00,696.8,21.8,6,1.92,0.0,0.0,0,32.79,12.39,0.73567977915804,0.6583078491335372
2012-11-12 03:00:00,535.9,16.9,5,1.97,0.0,0.0,0,13.85,4.97,0.4580745341614907,0.27217125382262997
2012-11-12 04:00:00,632.0,31.9,6,1.6,0.0,0.0,0,33.3,12.26,0.6238785369220152,0.6687054026503567
2012-11-12 05:00:00,790.7,12.9,5,1.11,0.0,0.0,0,13.64,5.48,0.8976880607315391,0.26788990825688075
2012-11-12 06:00:00,578.6,16.7,7,0.43,0.0,0.0,0,37.73,12.16,0.5317460317460319,0.7590214067278287
2012-11-12 07:00:00,567.4,21.3,6,-0.04,0.0,0.0,0,32.77,12.13,0.5124223602484472,0.6579001019367993
2012-11-12 08:00:00,759.1,32.9,9,-0.34,0.0,0.0,0,48.95,12.52,0.8431677018633541,0.9877675840978595
2012-11-12 09:00:00,799.1,40.1,9,-0.3,0.0,0.0,43,49.31,12.6,0.9121808143547274,0.9951070336391439
2012-11-12 10:00:00,807.3,12.6,5,-0.03,0.0,0.0,0,13.63,5.51,0.9263285024154588,0.26768603465851176
2012-11-12 11:00:00,641.7,23.4,9,0.46,0.0,0.0,0,48.47,12.28,0.6406142167011734,0.9779816513761468
2012-11-12 12:00:00,525.3,39.3,5,1.11,0.0,0.0,0,14.96,4.95,0.4397860593512767,0.29480122324159025
2012-11-12 13:00:00,663.1,35.6,6,1.58,0.0,0.0,0,33.48,12.33,0.677536231884058,0.6723751274209989
2012-11-12 14:00:00,775.6,31.2,6,1.94,0.0,0.0,0,33.26,12.55,0.8716356107660456,0.6678899082568808
2012-11-12 15:00:00,628.9,24.8,6,2.03,0.0,0.0,0,32.94,12.26,0.6185300207039337,0.6613659531090723
2012-11-12 16:00:00,761.3,37.1,5,1.79,0.0,0.0,0,14.86,5.42,0.8469634230503795,0.2927624872579001
2012-11-12 17:00:00,666.8,42.8,6,1.37,0.0,0.0,0,33.84,12.33,0.6839199447895099,0.6797145769622835
2012-11-12 18:00:00,667.4,31.4,6,0.74,0.0,0.0,0,33.27,12.33,0.6849551414768806,0.6680937818552498
2012-11-12 19:00:00,386.7,2.8,1,0.19,0.0,0.0,0,1.44,1.87,0.20065562456866806,0.019164118246687054
2012-11-12 20:00:00,357.3,5.9,2,-0.26,0.0,0.0,0,2.4,1.81,0.14993098688750867,0.03873598369011213
2012-11-12 21:00:00,342.8,4.3,2,-0.33,0.0,0.0,0,2.31,1.79,0.12491373360938583,0.036901121304791035
2012-11-12 22:00:00,328.7,3.8,1,-0.11,0.0,0.0,0,1.49,1.76,0.10058661145617669,0.02018348623853211
2012-11-12 23:00:00,373.8,5.1,2,0.19,0.0,0.0,0,2.35,1.85,0.17839889579020018,0.03771661569826708
2012-11-13 00:00:00,374.5,4.7,2,0.89,0.0,0.0,0,2.33,1.85,0.1796066252587992,0.037308868501529056
2012-11-13 01:00:00,346.9,1.4,0,1.42,0.0,0.0,0,0.57,1.79,0.13198757763975155,0.0014271151885830776
2012-11-13 02:00:00,369.2,3.3,1,1.89,0.0,0.0,0,1.47,1.84,0.17046238785369222,0.01977573904179409
2012-11-13 03:00:00,380.0,1.8,0,2.07,0.0,0.0,0,0.59,1.86,0.18909592822636304,0.0018348623853211004
2012-11-13 04:00:00,366.5,3.3,1,2.05,0.0,0.0,0,1.47,1.83,0.16580400276052454,0.01977573904179409
2012-11-13 05:00:00,382.1,5.9,2,1.58,0.0,0.0,0,2.4,1.86,0.19271911663216018,0.03873598369011213
2012-11-13 06:00:00,392.7,4.8,2,1.02,0.0,0.0,0,2.34,1.89,0.21100759144237408,0.037512742099898064
2012-11-13 07:00:00,345.5,2.8,1,0.48,0.0,0.0,0,1.44,1.79,0.12957211870255353,0.019164118246687054
2012-11-13 08:00:00,318.2,2.1,1,-0.02,0.0,0.0,0,1.41,1.74,0.08247066942719118,0.01855249745158002
2012-11-13 09:00:00,346.3,4.6,2,-0.28,0.0,0.0,0,2.33,1.79,0.13095238095238101,0.037308868501529056
2012-11-13 10:00:00,361.1,2.2,1,-0.28,0.0,0.0,0,1.41,1.82,0.15648723257418917,0.01855249745158002
2012-11-13 11:00:00,360.4,5.4,2,0.09,0.0,0.0,0,2.37,1.82,0.15527950310559005,0.0381243628950051
2012-11-13 12:00:00,357.6,5.9,2,0.7,0.0,0.0,0,2.4,1.82,0.150448585231194,0.03873598369011213
2012-11-13 13:00:00,334.6,6.2,3,1.31,0.0,0.0,0,3.21,1.77,0.11076604554865432,0.05524974515800204
2012-11-13 14:00:00,353.7,7.5,3,1.79,0.0,0.0,0,3.28,1.81,0.14371980676328505,0.05667686034658512
2012-11-13 15:00:00,392.8,6.2,3,2.04,0.0,0.0,0,3.21,1.89,0.21118012422360252,0.05524974515800204
2012-11-13 16:00:00,374.2,1.2,0,2.01,0.0,0.0,0,0.56,1.85,0.17908902691511389,0.0012232415902140685
2012-11-13 17:00:00,404.0,2.8,1,1.72,0.0,0.0,0,1.44,1.91,0.23050379572118707,0.019164118246687054
2012-11-13 18:00:00,343.3,2.2,1,1.22,0.0,0.0,0,1.41,1.79,0.125776397515528,0.01855249745158002
2012-11-13 19:00:00,359.5,2.7,1,0.73,0.0,0.0,0,1.44,1.82,0.1537267080745342,0.019164118246687054
2012-11-13 20:00:00,371.8,4.8,2,0.11,0.0,0.0,0,2.34,1.84,0.1749482401656315,0.037512742099898064
2012-11-13 21:00:00,327.3,5.2,2,-0.15,0.0,0.0,0,2.36,1.75,0.09817115251897866,0.037920489296636085
2012-11-13 22:00:00,339.9,6.4,3,-0.27,0.0,0.0,0,3.22,1.78,0.11991028295376122,0.05545361875637106
2012-11-13 23:00:00,409.0,3.7,1,0.0,0.0,0.0,0,1.49,1.92,0.23913043478260873,0.02018348623853211
2012-11-14 00:00:00,334.4,3.7,1,0.45,0.0,0.0,0,1.49,1.77,0.11042097998619738,0.02018348623853211
2012-11-14 01:00:00,356.0,1.2,0,1.04,0.0,0.0,0,0.56,1.81,0.14768806073153903,0.0012232415902140685
2012-11-14 02:00:00,345.3,5.6,2,1.65,0.0,0.0,0,2.38,1.79,0.12922705314009666,0.03832823649337411
2012-11-14 03:00:00,392.6,12.1,4,2.01,0.0,0.0,0,11.11,4.69,0.21083505866114569,0.2163098878695209
